id,x,y,r,g,b
182925,525,285,206,255,138
182930,530,285,200,255,138
182935,535,285,195,255,139
182940,540,285,190,255,139
182945,545,285,184,254,138
182950,550,285,178,255,139
182955,555,285,172,255,137
182960,560,285,167,255,140
182965,565,285,162,255,138
182970,570,285,157,254,138
182975,575,285,152,255,138
182980,580,285,147,254,140
182985,585,285,142,255,141
182990,590,285,139,255,144
182995,595,285,138,255,148
183000,600,285,138,255,151
183005,605,285,137,255,158
183010,610,285,137,254,163
183015,615,285,138,254,169
183020,620,285,138,255,174
183025,625,285,137,255,179
183030,630,285,135,255,181
183035,635,285,133,255,182
185605,5,290,139,255,210
185610,10,290,140,255,212
185615,15,290,143,255,215
185620,20,290,144,255,222
185625,25,290,144,254,227
185630,30,290,143,255,233
185635,35,290,143,254,237
185640,40,290,143,253,240
185645,45,290,143,254,247
185650,50,290,143,253,250
185655,55,290,143,251,253
185660,60,290,144,247,254
185665,65,290,144,242,255
185670,70,290,144,237,255
185675,75,290,144,232,255
185680,80,290,143,226,255
185685,85,290,143,222,255
185690,90,290,143,217,255
185695,95,290,142,211,253
185700,100,290,144,206,255
185705,105,290,144,201,255
185710,110,290,143,195,255
185715,115,290,142,190,255
185720,120,290,142,184,255
185725,125,290,143,179,255
185730,130,290,142,173,255
185735,135,290,142,168,253
185740,140,290,143,164,255
185745,145,290,144,159,254
185750,150,290,145,154,255
185755,155,290,145,149,255
185760,160,290,147,145,255
185765,165,290,150,143,255
185770,170,290,153,143,255
185775,175,290,159,142,254
185780,180,290,165,142,255
185785,185,290,170,143,255
185790,190,290,176,144,255
185795,195,290,181,145,255
185800,200,290,186,144,255
185805,205,290,191,143,255
185810,210,290,195,143,254
185815,215,290,200,142,255
185820,220,290,206,142,255
185825,225,290,211,143,255
185830,230,290,217,143,255
185835,235,290,223,143,255
185840,240,290,227,143,255
185845,245,290,233,143,255
185850,250,290,237,143,255
185855,255,290,243,143,255
185860,260,290,247,143,254
185865,265,290,251,143,254
185870,270,290,255,143,251
185875,275,290,255,144,246
185880,280,290,255,144,239
185885,285,290,255,143,235
185890,290,290,255,143,231
185895,295,290,255,143,227
185900,300,290,255,142,220
185905,305,290,255,143,215
185910,310,290,254,143,211
185915,315,290,255,143,205
185920,320,290,255,143,199
185925,325,290,255,143,193
185930,330,290,255,143,189
185935,335,290,255,143,183
185940,340,290,254,142,178
185945,345,290,255,143,173
185950,350,290,255,143,167
185955,355,290,255,144,163
185960,360,290,255,145,158
185965,365,290,255,144,153
185970,370,290,254,145,148
185975,375,290,255,147,145
185980,380,290,255,150,144
185985,385,290,255,154,142
185990,390,290,255,161,143
185995,395,290,254,166,144
186000,400,290,255,171,143
186005,405,290,255,176,143
186010,410,290,255,182,145
186015,415,290,255,186,144
186020,420,290,255,191,143
186025,425,290,255,196,142
186030,430,290,254,202,142
186035,435,290,255,208,144
186040,440,290,255,212,143
186045,445,290,255,219,143
186050,450,290,255,224,144
186055,455,290,255,229,144
186060,460,290,255,234,143
186065,465,290,255,239,143
186070,470,290,254,245,142
186075,475,290,253,249,142
186080,480,290,253,253,143
186085,485,290,250,254,143
186090,490,290,245,255,143
186095,495,290,239,255,144
186100,500,290,235,255,142
186105,505,290,229,255,143
186110,510,290,223,255,143
186115,515,290,218,255,142
186120,520,290,212,254,142
186125,525,290,207,255,143
186130,530,290,203,255,144
186135,535,290,197,255,143
186140,540,290,193,255,144
186145,545,290,187,255,142
186150,550,290,181,255,142
186155,555,290,177,255,143
186160,560,290,171,255,143
186165,565,290,166,255,143
186170,570,290,161,255,143
186175,575,290,157,255,144
186180,580,290,151,255,144
186185,585,290,147,255,144
186190,590,290,144,255,148
186195,595,290,144,255,152
186200,600,290,143,255,157
186205,605,290,144,255,161
186210,610,290,142,255,167
186215,615,290,143,255,171
186220,620,290,143,255,178
186225,625,290,143,255,181
186230,630,290,141,255,185
186235,635,290,139,255,184
188805,5,295,145,254,212
188810,10,295,146,255,214
188815,15,295,147,255,219
188820,20,295,148,255,224
188825,25,295,148,255,227
188830,30,295,149,255,233
188835,35,295,148,255,237
188840,40,295,148,255,243
188845,45,295,149,254,247
188850,50,295,149,254,250
188855,55,295,149,251,253
188860,60,295,149,248,254
188865,65,295,149,243,255
188870,70,295,149,238,255
188875,75,295,148,233,254
188880,80,295,148,228,255
188885,85,295,148,223,255
188890,90,295,148,218,254
188895,95,295,148,213,255
188900,100,295,148,209,254
188905,105,295,150,203,255
188910,110,295,149,198,255
188915,115,295,149,193,255
188920,120,295,147,188,254
188925,125,295,149,183,255
188930,130,295,148,177,253
188935,135,295,147,172,254
188940,140,295,148,168,255
188945,145,295,149,162,254
188950,150,295,150,159,254
188955,155,295,150,154,254
188960,160,295,152,151,255
188965,165,295,155,149,255
188970,170,295,160,148,255
188975,175,295,164,148,255
188980,180,295,170,148,255
188985,185,295,175,149,255
188990,190,295,180,148,255
188995,195,295,185,149,255
189000,200,295,190,149,255
189005,205,295,194,148,255
189010,210,295,199,147,255
189015,215,295,204,148,255
189020,220,295,209,147,254
189025,225,295,214,148,255
189030,230,295,220,149,255
189035,235,295,225,150,255
189040,240,295,230,148,255
189045,245,295,235,148,255
189050,250,295,240,148,255
189055,255,295,244,148,255
189060,260,295,248,149,255
189065,265,295,251,148,253
189070,270,295,254,149,250
189075,275,295,255,149,247
189080,280,295,254,149,241
189085,285,295,255,149,237
189090,290,295,255,148,233
189095,295,295,255,148,226
189100,300,295,255,147,222
189105,305,295,255,150,217
189110,310,295,255,149,213
189115,315,295,254,149,206
189120,320,295,255,149,201
189125,325,295,255,149,197
189130,330,295,255,148,192
189135,335,295,254,148,188
189140,340,295,255,148,182
189145,345,295,255,148,176
189150,350,295,255,148,172
189155,355,295,255,150,167
189160,360,295,255,149,163
189165,365,295,255,150,157
189170,370,295,255,150,154
189175,375,295,255,152,151
189180,380,295,254,155,149
189185,385,295,255,160,148
189190,390,295,254,165,147
189195,395,295,255,170,149
189200,400,295,255,175,148
189205,405,295,255,180,149
189210,410,295,255,185,149
189215,415,295,255,190,148
189220,420,295,255,195,150
189225,425,295,255,199,148
189230,430,295,255,205,148
189235,435,295,255,210,150
189240,440,295,255,216,149
189245,445,295,254,220,149
189250,450,295,254,225,149
189255,455,295,255,231,151
189260,460,295,255,235,149
189265,465,295,255,240,149
189270,470,295,255,245,148
189275,475,295,253,249,149
189280,480,295,252,253,149
189285,485,295,248,254,148
189290,490,295,246,255,148
189295,495,295,239,255,148
189300,500,295,236,255,148
189305,505,295,230,255,149
189310,510,295,224,255,147
189315,515,295,219,255,147
189320,520,295,216,255,148
189325,525,295,209,254,149
189330,530,295,206,255,148
189335,535,295,199,255,148
189340,540,295,196,255,149
189345,545,295,190,255,148
189350,550,295,186,255,148
189355,555,295,179,255,147
189360,560,295,176,255,148
189365,565,295,170,255,149
189370,570,295,166,255,149
189375,575,295,162,255,149
189380,580,295,157,255,150
189385,585,295,152,255,150
189390,590,295,150,255,154
189395,595,295,149,255,157
189400,600,295,150,255,162
189405,605,295,149,255,165
189410,610,295,150,255,171
189415,615,295,148,255,177
189420,620,295,149,255,181
189425,625,295,148,255,185
189430,630,295,146,255,188
189435,635,295,144,255,187
192005,5,300,150,255,214
192010,10,300,151,255,216
192015,15,300,154,255,221
192020,20,300,154,255,225
192025,25,300,155,255,229
192030,30,300,153,255,233
192035,35,300,154,255,237
192040,40,300,153,255,242
192045,45,300,154,255,247
192050,50,300,154,255,251
192055,55,300,153,251,252
192060,60,300,155,248,255
192065,65,300,155,243,255
192070,70,300,153,239,255
192075,75,300,153,234,255
192080,80,300,153,229,255
192085,85,300,153,224,254
192090,90,300,154,220,255
192095,95,300,153,215,254
192100,100,300,154,211,255
192105,105,300,154,206,254
192110,110,300,154,201,255
192115,115,300,154,196,254
192120,120,300,155,190,254
192125,125,300,153,186,255
192130,130,300,154,182,255
192135,135,300,154,177,253
192140,140,300,154,172,254
192145,145,300,154,169,254
192150,150,300,155,164,255
192155,155,300,156,159,254
192160,160,300,157,157,255
192165,165,300,159,154,254
192170,170,300,164,153,255
192175,175,300,169,154,255
192180,180,300,174,153,254
192185,185,300,179,154,255
192190,190,300,183,155,255
192195,195,300,189,154,255
192200,200,300,192,154,255
192205,205,300,196,154,254
192210,210,300,202,154,254
192215,215,300,207,155,255
192220,220,300,210,154,255
192225,225,300,215,155,255
192230,230,300,220,154,254
192235,235,300,226,156,255
192240,240,300,231,154,255
192245,245,300,235,154,255
192250,250,300,240,154,255
192255,255,300,242,154,254
192260,260,300,249,154,254
192265,265,300,252,154,253
192270,270,300,254,154,250
192275,275,300,254,155,246
192280,280,300,255,155,243
192285,285,300,255,154,238
192290,290,300,255,154,234
192295,295,300,255,155,228
192300,300,300,255,154,224
192305,305,300,254,154,218
192310,310,300,255,154,214
192315,315,300,255,155,209
192320,320,300,254,154,204
192325,325,300,255,155,199
192330,330,300,255,154,194
192335,335,300,254,154,190
192340,340,300,255,154,184
192345,345,300,254,154,180
192350,350,300,255,154,176
192355,355,300,255,155,173
192360,360,300,255,154,168
192365,365,300,255,155,163
192370,370,300,255,155,159
192375,375,300,255,157,156
192380,380,300,255,160,154
192385,385,300,255,165,154
192390,390,300,255,169,154
192395,395,300,255,174,153
192400,400,300,255,179,153
192405,405,300,255,184,154
192410,410,300,255,189,155
192415,415,300,255,194,155
192420,420,300,255,198,153
192425,425,300,255,203,155
192430,430,300,254,207,153
192435,435,300,254,212,154
192440,440,300,255,217,154
192445,445,300,255,222,155
192450,450,300,255,227,154
192455,455,300,255,232,156
192460,460,300,255,237,155
192465,465,300,255,241,153
192470,470,300,255,246,153
192475,475,300,254,250,153
192480,480,300,251,253,154
192485,485,300,248,254,154
192490,490,300,244,255,153
192495,495,300,240,255,154
192500,500,300,237,255,153
192505,505,300,230,255,153
192510,510,300,227,255,153
192515,515,300,220,255,153
192520,520,300,217,255,154
192525,525,300,213,255,155
192530,530,300,209,255,156
192535,535,300,203,255,155
192540,540,300,198,254,153
192545,545,300,194,254,154
192550,550,300,189,255,155
192555,555,300,184,254,155
192560,560,300,179,255,154
192565,565,300,174,255,153
192570,570,300,170,255,154
192575,575,300,167,255,155
192580,580,300,163,255,156
192585,585,300,159,255,157
192590,590,300,155,255,159
192595,595,300,154,255,161
192600,600,300,155,255,165
192605,605,300,153,255,171
192610,610,300,154,255,175
192615,615,300,155,255,182
192620,620,300,155,255,185
192625,625,300,154,255,189
192630,630,300,153,255,192
192635,635,300,151,255,192
195205,5,305,157,255,216
195210,10,305,157,255,217
195215,15,305,159,254,220
195220,20,305,160,254,227
195225,25,305,160,255,231
195230,30,305,160,255,235
195235,35,305,158,255,238
195240,40,305,159,255,244
195245,45,305,158,255,248
195250,50,305,159,253,252
195255,55,305,161,252,255
195260,60,305,159,248,254
195265,65,305,160,244,255
195270,70,305,161,240,255
195275,75,305,159,236,255
195280,80,305,159,231,255
195285,85,305,159,226,255
195290,90,305,158,221,254
195295,95,305,159,217,255
195300,100,305,160,213,255
195305,105,305,160,208,254
195310,110,305,161,204,255
195315,115,305,160,199,255
195320,120,305,159,195,255
195325,125,305,159,190,255
195330,130,305,158,185,254
195335,135,305,159,181,254
195340,140,305,159,176,254
195345,145,305,160,172,254
195350,150,305,160,167,255
195355,155,305,161,165,255
195360,160,305,162,161,255
195365,165,305,165,159,255
195370,170,305,169,159,255
195375,175,305,173,159,255
195380,180,305,179,159,255
195385,185,305,183,159,255
195390,190,305,187,160,255
195395,195,305,191,160,254
195400,200,305,196,159,255
195405,205,305,200,159,255
195410,210,305,204,159,254
195415,215,305,209,159,255
195420,220,305,214,158,255
195425,225,305,219,159,255
195430,230,305,224,160,255
195435,235,305,227,160,255
195440,240,305,232,161,255
195445,245,305,236,159,255
195450,250,305,240,159,254
195455,255,305,244,158,255
195460,260,305,249,159,255
195465,265,305,253,159,255
195470,270,305,255,160,252
195475,275,305,255,159,248
195480,280,305,255,160,244
195485,285,305,254,159,240
195490,290,305,255,158,235
195495,295,305,255,159,231
195500,300,305,255,158,225
195505,305,305,255,159,220
195510,310,305,255,160,216
195515,315,305,254,160,212
195520,320,305,255,160,206
195525,325,305,255,160,202
195530,330,305,255,159,197
195535,335,305,255,160,194
195540,340,305,255,158,189
195545,345,305,255,160,184
195550,350,305,254,159,179
195555,355,305,254,160,176
195560,360,305,255,160,172
195565,365,305,255,160,168
195570,370,305,255,161,165
195575,375,305,255,162,162
195580,380,305,255,166,160
195585,385,305,255,169,159
195590,390,305,255,174,160
195595,395,305,255,178,158
195600,400,305,255,183,158
195605,405,305,255,188,159
195610,410,305,255,193,160
195615,415,305,255,197,159
195620,420,305,255,200,159
195625,425,305,255,205,158
195630,430,305,255,210,160
195635,435,305,255,214,158
195640,440,305,255,219,159
195645,445,305,254,223,159
195650,450,305,255,228,159
195655,455,305,255,233,160
195660,460,305,255,238,160
195665,465,305,254,242,160
195670,470,305,254,247,159
195675,475,305,254,250,159
195680,480,305,252,253,159
195685,485,305,249,255,159
195690,490,305,245,255,159
195695,495,305,241,255,158
195700,500,305,238,255,159
195705,505,305,231,255,159
195710,510,305,228,255,160
195715,515,305,224,255,159
195720,520,305,219,255,159
195725,525,305,214,255,159
195730,530,305,210,255,160
195735,535,305,205,255,160
195740,540,305,201,255,159
195745,545,305,198,255,160
195750,550,305,191,255,159
195755,555,305,188,255,158
195760,560,305,183,254,158
195765,565,305,179,254,159
195770,570,305,175,255,160
195775,575,305,171,255,161
195780,580,305,166,255,161
195785,585,305,164,255,162
195790,590,305,160,255,163
195795,595,305,159,255,166
195800,600,305,160,255,171
195805,605,305,158,255,174
195810,610,305,161,255,179
195815,615,305,159,255,184
195820,620,305,160,255,189
195825,625,305,159,255,192
195830,630,305,157,255,194
195835,635,305,157,255,196
198405,5,310,161,255,218
198410,10,310,163,254,219
198415,15,310,164,255,222
198420,20,310,165,255,229
198425,25,310,165,255,230
198430,30,310,164,255,237
198435,35,310,164,255,240
198440,40,310,164,255,245
198445,45,310,164,255,248
198450,50,310,164,254,252
198455,55,310,164,252,254
198460,60,310,166,249,255
198465,65,310,165,245,255
198470,70,310,164,240,254
198475,75,310,164,237,254
198480,80,310,164,232,255
198485,85,310,164,228,255
198490,90,310,164,223,255
198495,95,310,165,219,255
198500,100,310,164,216,255
198505,105,310,164,211,255
198510,110,310,164,206,254
198515,115,310,165,202,255
198520,120,310,165,197,254
198525,125,310,164,194,255
198530,130,310,164,189,255
198535,135,310,164,184,253
198540,140,310,164,181,253
198545,145,310,165,177,253
198550,150,310,165,173,254
198555,155,310,167,169,255
198560,160,310,166,166,254
198565,165,310,169,164,254
198570,170,310,173,164,255
198575,175,310,177,164,254
198580,180,310,183,164,254
198585,185,310,186,166,255
198590,190,310,191,165,254
198595,195,310,195,165,255
198600,200,310,199,164,254
198605,205,310,203,164,255
198610,210,310,207,164,254
198615,215,310,211,165,255
198620,220,310,215,164,255
198625,225,310,219,164,255
198630,230,310,224,165,255
198635,235,310,228,165,254
198640,240,310,233,164,255
198645,245,310,237,164,254
198650,250,310,240,164,254
198655,255,310,245,164,255
198660,260,310,249,164,255
198665,265,310,252,163,253
198670,270,310,253,165,251
198675,275,310,255,166,248
198680,280,310,255,165,244
198685,285,310,255,165,239
198690,290,310,255,164,237
198695,295,310,255,164,231
198700,300,310,255,165,227
198705,305,310,254,165,221
198710,310,310,255,165,217
198715,315,310,255,166,214
198720,320,310,254,165,209
198725,325,310,255,165,206
198730,330,310,254,164,200
198735,335,310,255,164,197
198740,340,310,255,165,193
198745,345,310,254,164,189
198750,350,310,255,163,184
198755,355,310,255,164,181
198760,360,310,255,165,177
198765,365,310,255,166,172
198770,370,310,255,166,168
198775,375,310,255,167,166
198780,380,310,255,170,165
198785,385,310,254,174,163
198790,390,310,255,179,165
198795,395,310,255,182,165
198800,400,310,255,187,164
198805,405,310,255,192,165
198810,410,310,255,196,164
198815,415,310,255,199,164
198820,420,310,255,203,164
198825,425,310,255,208,164
198830,430,310,254,212,164
198835,435,310,255,216,164
198840,440,310,255,220,164
198845,445,310,255,225,165
198850,450,310,255,230,166
198855,455,310,255,235,166
198860,460,310,255,238,166
198865,465,310,255,242,164
198870,470,310,254,247,166
198875,475,310,255,251,164
198880,480,310,253,253,165
198885,485,310,249,254,164
198890,490,310,246,255,164
198895,495,310,242,255,165
198900,500,310,238,255,163
198905,505,310,234,255,164
198910,510,310,229,255,164
198915,515,310,226,255,165
198920,520,310,220,255,163
198925,525,310,216,255,164
198930,530,310,212,255,165
198935,535,310,209,255,165
198940,540,310,204,255,163
198945,545,310,200,255,164
198950,550,310,196,255,165
198955,555,310,192,255,164
198960,560,310,188,254,164
198965,565,310,184,254,165
198970,570,310,180,254,165
198975,575,310,176,255,164
198980,580,310,171,255,167
198985,585,310,169,255,166
198990,590,310,165,255,168
198995,595,310,166,255,173
199000,600,310,164,255,175
199005,605,310,164,254,180
199010,610,310,165,255,183
199015,615,310,165,254,188
199020,620,310,165,255,193
199025,625,310,165,254,196
199030,630,310,164,255,198
199035,635,310,162,255,200
201605,5,315,168,255,221
201610,10,315,170,255,222
201615,15,315,170,255,224
201620,20,315,171,255,231
201625,25,315,170,255,232
201630,30,315,171,255,237
201635,35,315,171,255,240
201640,40,315,169,255,244
201645,45,315,170,255,248
201650,50,315,170,255,252
201655,55,315,171,252,255
201660,60,315,170,249,254
201665,65,315,171,245,254
201670,70,315,169,241,255
201675,75,315,170,237,254
201680,80,315,171,233,255
201685,85,315,169,229,255
201690,90,315,170,225,255
201695,95,315,168,221,255
201700,100,315,170,218,255
201705,105,315,170,213,255
201710,110,315,171,209,254
201715,115,315,169,205,255
201720,120,315,170,201,255
201725,125,315,171,197,254
201730,130,315,169,193,255
201735,135,315,170,189,255
201740,140,315,171,186,255
201745,145,315,170,182,254
201750,150,315,171,179,254
201755,155,315,172,175,255
201760,160,315,174,172,255
201765,165,315,175,170,254
201770,170,315,179,169,255
201775,175,315,183,169,254
201780,180,315,187,169,255
201785,185,315,190,170,255
201790,190,315,194,170,254
201795,195,315,198,170,255
201800,200,315,204,170,255
201805,205,315,208,170,255
201810,210,315,210,170,255
201815,215,315,214,170,255
201820,220,315,218,170,254
201825,225,315,222,170,255
201830,230,315,225,170,254
201835,235,315,230,171,255
201840,240,315,235,170,254
201845,245,315,238,170,255
201850,250,315,242,170,254
201855,255,315,245,170,255
201860,260,315,249,169,254
201865,265,315,252,170,254
201870,270,315,254,171,251
201875,275,315,255,171,249
201880,280,315,254,170,245
201885,285,315,255,169,240
201890,290,315,255,170,237
201895,295,315,254,170,232
201900,300,315,255,170,229
201905,305,315,255,170,225
201910,310,315,255,169,220
201915,315,315,254,171,217
201920,320,315,255,171,212
201925,325,315,255,171,207
201930,330,315,255,169,204
201935,335,315,255,170,201
201940,340,315,255,171,197
201945,345,315,255,170,193
201950,350,315,255,170,189
201955,355,315,254,170,185
201960,360,315,254,171,181
201965,365,315,254,172,178
201970,370,315,255,171,174
201975,375,315,254,173,172
201980,380,315,255,176,171
201985,385,315,255,179,171
201990,390,315,255,183,169
201995,395,315,254,187,170
202000,400,315,254,192,171
202005,405,315,255,196,170
202010,410,315,255,200,170
202015,415,315,255,203,171
202020,420,315,255,207,169
202025,425,315,255,210,169
202030,430,315,255,215,169
202035,435,315,255,219,169
202040,440,315,254,223,169
202045,445,315,254,228,171
202050,450,315,255,231,171
202055,455,315,255,235,172
202060,460,315,254,239,170
202065,465,315,255,243,169
202070,470,315,254,247,169
202075,475,315,254,251,170
202080,480,315,251,253,170
202085,485,315,250,255,171
202090,490,315,247,255,170
202095,495,315,243,255,169
202100,500,315,239,254,169
202105,505,315,235,255,170
202110,510,315,231,255,171
202115,515,315,227,255,170
202120,520,315,223,255,170
202125,525,315,220,255,171
202130,530,315,215,255,169
202135,535,315,211,255,170
202140,540,315,207,255,171
202145,545,315,203,255,170
202150,550,315,200,255,171
202155,555,315,195,254,170
202160,560,315,191,255,171
202165,565,315,187,255,170
202170,570,315,183,255,171
202175,575,315,180,255,172
202180,580,315,176,255,171
202185,585,315,173,255,171
202190,590,315,172,255,173
202195,595,315,171,255,177
202200,600,315,171,255,180
202205,605,315,169,255,184
202210,610,315,170,255,188
202215,615,315,171,255,193
202220,620,315,170,255,196
202225,625,315,170,255,200
202230,630,315,168,255,202
202235,635,315,168,255,202
204805,5,320,174,255,223
204810,10,320,174,255,223
204815,15,320,176,255,226
204820,20,320,177,255,231
204825,25,320,176,255,234
204830,30,320,176,254,238
204835,35,320,177,255,242
204840,40,320,175,255,246
204845,45,320,176,255,249
204850,50,320,175,254,251
204855,55,320,177,252,255
204860,60,320,177,250,255
204865,65,320,176,246,254
204870,70,320,176,242,255
204875,75,320,176,239,255
204880,80,320,176,234,254
204885,85,320,175,231,254
204890,90,320,176,227,255
204895,95,320,175,224,255
204900,100,320,176,220,255
204905,105,320,177,216,255
204910,110,320,175,212,254
204915,115,320,176,208,255
204920,120,320,175,205,255
204925,125,320,176,201,255
204930,130,320,176,197,254
204935,135,320,175,194,253
204940,140,320,176,190,255
204945,145,320,176,186,255
204950,150,320,176,183,255
204955,155,320,178,180,255
204960,160,320,179,176,255
204965,165,320,180,175,255
204970,170,320,183,176,254
204975,175,320,187,176,254
204980,180,320,190,176,255
204985,185,320,195,176,255
204990,190,320,199,176,254
204995,195,320,203,176,255
205000,200,320,207,176,254
205005,205,320,209,176,255
205010,210,320,213,176,254
205015,215,320,217,176,255
205020,220,320,220,176,255
205025,225,320,223,176,254
205030,230,320,227,176,253
205035,235,320,231,177,255
205040,240,320,235,177,254
205045,245,320,239,176,255
205050,250,320,243,176,255
205055,255,320,245,177,254
205060,260,320,250,176,253
205065,265,320,253,177,252
205070,270,320,254,176,251
205075,275,320,254,177,249
205080,280,320,255,175,244
205085,285,320,255,176,241
205090,290,320,255,177,239
205095,295,320,255,176,235
205100,300,320,255,176,231
205105,305,320,254,176,226
205110,310,320,255,176,223
205115,315,320,255,177,219
205120,320,320,254,176,215
205125,325,320,255,176,211
205130,330,320,255,176,207
205135,335,320,255,176,205
205140,340,320,254,176,200
205145,345,320,255,176,197
205150,350,320,255,177,193
205155,355,320,254,176,190
205160,360,320,255,176,187
205165,365,320,255,176,182
205170,370,320,255,177,180
205175,375,320,254,178,178
205180,380,320,254,181,175
205185,385,320,254,184,176
205190,390,320,255,187,176
205195,395,320,255,192,175
205200,400,320,254,196,176
205205,405,320,255,199,176
205210,410,320,255,204,177
205215,415,320,255,206,174
205220,420,320,254,210,175
205225,425,320,255,213,175
205230,430,320,255,218,176
205235,435,320,255,221,176
205240,440,320,255,224,177
205245,445,320,255,230,176
205250,450,320,255,232,178
205255,455,320,255,237,178
205260,460,320,254,240,177
205265,465,320,254,243,177
205270,470,320,255,248,176
205275,475,320,254,250,176
205280,480,320,252,253,175
205285,485,320,250,255,175
205290,490,320,247,255,177
205295,495,320,244,255,176
205300,500,320,241,255,176
205305,505,320,237,255,177
205310,510,320,232,255,175
205315,515,320,228,255,176
205320,520,320,224,255,177
205325,525,320,222,255,176
205330,530,320,218,255,177
205335,535,320,214,255,176
205340,540,320,211,255,176
205345,545,320,207,255,175
205350,550,320,202,255,177
205355,555,320,200,254,176
205360,560,320,196,254,177
205365,565,320,192,255,176
205370,570,320,188,255,176
205375,575,320,186,254,177
205380,580,320,182,254,178
205385,585,320,178,255,177
205390,590,320,177,255,180
205395,595,320,177,254,182
205400,600,320,176,255,187
205405,605,320,176,255,189
205410,610,320,176,254,192
205415,615,320,177,255,197
205420,620,320,176,255,200
205425,625,320,176,254,204
205430,630,320,175,255,204
205435,635,320,173,255,206
208005,5,325,180,255,225
208010,10,325,180,255,225
208015,15,325,181,255,228
208020,20,325,181,255,232
208025,25,325,182,255,236
208030,30,325,181,255,240
208035,35,325,181,255,242
208040,40,325,182,255,246
208045,45,325,182,254,250
208050,50,325,182,254,253
208055,55,325,181,252,254
208060,60,325,182,249,255
208065,65,325,182,246,255
208070,70,325,181,243,254
208075,75,325,181,240,254
208080,80,325,181,236,255
208085,85,325,181,233,255
208090,90,325,182,229,255
208095,95,325,180,225,254
208100,100,325,182,223,255
208105,105,325,181,219,255
208110,110,325,181,214,255
208115,115,325,180,211,255
208120,120,325,182,209,255
208125,125,325,181,204,254
208130,130,325,180,201,254
208135,135,325,181,198,254
208140,140,325,183,194,255
208145,145,325,182,192,254
208150,150,325,183,188,254
208155,155,325,182,185,254
208160,160,325,184,182,255
208165,165,325,185,181,255
208170,170,325,188,180,255
208175,175,325,192,182,255
208180,180,325,195,182,254
208185,185,325,199,181,255
208190,190,325,203,183,255
208195,195,325,205,182,254
208200,200,325,209,181,255
208205,205,325,213,181,255
208210,210,325,215,181,255
208215,215,325,219,181,254
208220,220,325,223,181,253
208225,225,325,225,182,254
208230,230,325,229,182,254
208235,235,325,234,182,255
208240,240,325,237,181,254
208245,245,325,241,181,255
208250,250,325,243,181,254
208255,255,325,247,181,255
208260,260,325,251,181,254
208265,265,325,253,181,254
208270,270,325,254,181,252
208275,275,325,254,182,248
208280,280,325,254,182,245
208285,285,325,255,181,242
208290,290,325,255,181,240
208295,295,325,254,181,236
208300,300,325,255,181,232
208305,305,325,255,182,228
208310,310,325,254,181,224
208315,315,325,254,182,222
208320,320,325,254,182,219
208325,325,325,255,181,214
208330,330,325,254,181,210
208335,335,325,255,181,208
208340,340,325,255,181,204
208345,345,325,254,181,200
208350,350,325,255,181,198
208355,355,325,255,181,194
208360,360,325,255,182,191
208365,365,325,254,182,186
208370,370,325,254,182,185
208375,375,325,255,184,182
208380,380,325,255,186,181
208385,385,325,255,189,181
208390,390,325,255,193,182
208395,395,325,255,196,182
208400,400,325,255,200,180
208405,405,325,255,203,181
208410,410,325,254,207,181
208415,415,325,255,210,181
208420,420,325,255,213,181
208425,425,325,255,217,181
208430,430,325,255,220,180
208435,435,325,255,224,180
208440,440,325,255,227,180
208445,445,325,254,231,181
208450,450,325,255,234,181
208455,455,325,255,238,182
208460,460,325,255,240,181
208465,465,325,255,245,183
208470,470,325,253,248,182
208475,475,325,254,251,182
208480,480,325,252,254,181
208485,485,325,251,255,181
208490,490,325,247,255,180
208495,495,325,245,255,182
208500,500,325,241,255,180
208505,505,325,239,255,182
208510,510,325,234,254,182
208515,515,325,231,255,181
208520,520,325,227,255,181
208525,525,325,223,255,182
208530,530,325,221,255,181
208535,535,325,217,255,182
208540,540,325,213,255,183
208545,545,325,211,254,182
208550,550,325,207,255,181
208555,555,325,203,255,181
208560,560,325,199,255,182
208565,565,325,197,255,181
208570,570,325,193,255,182
208575,575,325,191,255,181
208580,580,325,187,255,182
208585,585,325,183,255,182
208590,590,325,182,255,184
208595,595,325,182,254,188
208600,600,325,180,255,190
208605,605,325,181,255,194
208610,610,325,181,255,196
208615,615,325,182,255,200
208620,620,325,182,254,204
208625,625,325,181,255,206
208630,630,325,179,255,208
208635,635,325,179,255,209
211205,5,330,185,255,227
211210,10,330,185,255,227
211215,15,330,187,255,230
211220,20,330,186,255,234
211225,25,330,187,255,238
211230,30,330,187,255,242
211235,35,330,185,255,244
211240,40,330,186,255,248
211245,45,330,186,255,250
211250,50,330,185,253,252
211255,55,330,187,252,254
211260,60,330,187,250,255
211265,65,330,188,248,255
211270,70,330,186,244,255
211275,75,330,185,241,254
211280,80,330,186,237,255
211285,85,330,186,234,255
211290,90,330,186,230,255
211295,95,330,186,227,255
211300,100,330,186,225,255
211305,105,330,187,221,255
211310,110,330,185,217,255
211315,115,330,186,215,255
211320,120,330,187,211,255
211325,125,330,186,208,255
211330,130,330,185,205,255
211335,135,330,187,203,255
211340,140,330,187,200,255
211345,145,330,186,196,255
211350,150,330,188,194,255
211355,155,330,189,190,255
211360,160,330,189,188,255
211365,165,330,190,187,255
211370,170,330,193,186,254
211375,175,330,196,186,255
211380,180,330,199,186,255
211385,185,330,202,187,255
